,id,address,coord,district
9349,167393,"город Москва, Пресненская набережная, дом 10",37.537371 55.746593,"Россия, Москва, Центральный административный округ, Пресненский район, Московский международный деловой центр Москва-Сити"
9350,167394,"город Москва, Пресненская набережная, дом 10",37.537371 55.746593,"Россия, Москва, Центральный административный округ, Пресненский район, Московский международный деловой центр Москва-Сити"
9354,167064,"город Москва, Пресненская набережная, дом 6, строение 2",37.540245 55.748179,"Россия, Москва, Центральный административный округ, Пресненский район, Московский международный деловой центр Москва-Сити"
9355,167067,"город Москва, Пресненская набережная, дом 6, строение 2",37.540245 55.748179,"Россия, Москва, Центральный административный округ, Пресненский район, Московский международный деловой центр Москва-Сити"
9356,167068,"город Москва, Пресненская набережная, дом 6, строение 2",37.540245 55.748179,"Россия, Москва, Центральный административный округ, Пресненский район, Московский международный деловой центр Москва-Сити"
9357,167073,"город Москва, Пресненская набережная, дом 6, строение 2",37.540245 55.748179,"Россия, Москва, Центральный административный округ, Пресненский район, Московский международный деловой центр Москва-Сити"
9359,167134,"город Москва, Ленинский проспект, дом 44",37.56715 55.701318,"Россия, Москва, Юго-Западный административный округ, Гагаринский район"
9379,167524,"город Москва, Ленинградский проспект, дом 37Б",37.544629 55.790221,"Россия, Москва, Северный административный округ, Хорошёвский район"
9383,167593,"город Москва, Профсоюзная улица, дом 45А",37.55187 55.666878,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
9403,167951,"город Москва, Кировоградская улица, дом 23А, корпус 1",37.600873 55.60012,"Россия, Москва, Южный административный округ, район Чертаново Южное"
9413,167979,"город Москва, Ленинский проспект, дом 73/8",37.547405 55.688553,"Россия, Москва, Юго-Западный административный округ, Гагаринский район"
9432,168294,"город Москва, Варшавское шоссе, дом 170Б, строение 4",37.590542 55.581439,"Россия, Москва, Южный административный округ, район Чертаново Южное"
9433,168295,"город Москва, Варшавское шоссе, дом 170Г, строение 5",37.594054 55.580136,"Россия, Москва, Южный административный округ, район Чертаново Южное"
9435,168320,"город Москва, проспект Мира, дом 102, корпус 1",37.636671 55.800595,"Россия, Москва, Северо-Восточный административный округ, Алексеевский район"
9461,163466,"город Москва, Ленинский проспект, дом 146",37.497656 55.657408,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
9469,163840,"город Москва, проспект Вернадского, дом 14Б",37.504546 55.676301,"Россия, Москва, Западный административный округ, район Проспект Вернадского"
9478,163951,"город Москва, Ленинский проспект, дом 158",37.483095 55.651186,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
9479,163961,"город Москва, Ленинский проспект, дом 158",37.483095 55.651186,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
9480,163975,"город Москва, Ленинский проспект, дом 158",37.483095 55.651186,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
9527,165003,"город Москва, Варшавское шоссе, дом 125, строение 15",37.618543 55.625526,"Россия, Москва, Южный административный округ, район Чертаново Северное"
9558,165637,"город Москва, Ленинский проспект, дом 129, корпус 2",37.480849 55.643713,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 9-й микрорайон"
9560,165675,"город Москва, Каширское шоссе, дом 26",37.64613 55.653314,"Россия, Москва, Южный административный округ, район Москворечье-Сабурово"
9561,165712,"город Москва, проспект Мира, дом 112",37.637847 55.805943,"Россия, Москва, Северо-Восточный административный округ, Алексеевский район"
9562,165728,"город Москва, проспект Мира, дом 167А",37.656344 55.836554,"Россия, Москва, Северо-Восточный административный округ, район Ростокино"
9572,165950,"город Москва, Ленинградский проспект, владение 37А, корпус 4",37.54232 55.791714,"Россия, Москва, Северный административный округ, Хорошёвский район"
9574,165973,"город Москва, Ленинградский проспект, дом 12",37.578855 55.780157,"Россия, Москва, Северный административный округ, район Беговой"
9578,166125,"город Москва, Профсоюзная улица, дом 118",37.521129 55.636306,"Россия, Москва, Юго-Западный административный округ, район Коньково, 48-50-й квартал"
9581,166173,"город Москва, Ленинский проспект, дом 39/1",37.582817 55.707451,"Россия, Москва, Юго-Западный административный округ, Гагаринский район"
9588,166283,"город Москва, Ленинский проспект, дом 70/11",37.543318 55.687497,"Россия, Москва, Юго-Западный административный округ, Гагаринский район"
9618,69299,"город Москва, проспект Мира, дом 77, корпус 1",37.634299 55.789937,"Россия, Москва, Центральный административный округ, Мещанский район"
9632,165144,"город Москва, Варшавское шоссе, дом 97",37.624247 55.633221,"Россия, Москва, Южный административный округ, район Чертаново Северное"
9635,164034,"город Москва, Ленинградский проспект, дом 33, корпус 4",37.559829 55.78732,"Россия, Москва, Северный административный округ, район Беговой"
9636,164396,"город Москва, Ленинградский проспект, дом 33, корпус 4",37.559829 55.78732,"Россия, Москва, Северный административный округ, район Беговой"
9652,168385,"город Москва, Кутузовский проспект, дом 45",37.525854 55.737076,"Россия, Москва, Западный административный округ, район Дорогомилово"
9675,168777,"город Москва, Ленинский проспект, дом 85",37.535862 55.680828,"Россия, Москва, Юго-Западный административный округ, Ломоносовский район"
9683,168905,"город Москва, Кутузовский проспект, дом 36, строение 39",37.527417 55.73962,"Россия, Москва, Западный административный округ, район Дорогомилово"
9688,169016,"город Москва, Ленинский проспект, дом 88, строение 1",37.525872 55.67655,"Россия, Москва, Юго-Западный административный округ, Ломоносовский район"
9689,169021,"город Москва, Каширское шоссе, дом 13, корпус 3",37.632341 55.667112,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
9707,166981,"город Москва, Пресненская набережная, дом 4, строение 1",37.54294 55.748924,"Россия, Москва, Центральный административный округ, Пресненский район, Московский международный деловой центр Москва-Сити"
9713,169356,"город Москва, проспект Мира, дом 19, строение 1",37.632215 55.77794,"Россия, Москва, Центральный административный округ, Мещанский район"
9716,169383,"город Москва, Кутузовский проспект, дом 12, строение 1",37.5592 55.750788,"Россия, Москва, Западный административный округ, район Дорогомилово"
9719,169406,"город Москва, Кутузовский проспект, дом 12, строение 1",37.5592 55.750788,"Россия, Москва, Западный административный округ, район Дорогомилово"
9747,169740,"город Москва, Варшавское шоссе, дом 144, корпус 2, строение 2",37.604232 55.603791,"Россия, Москва, Южный административный округ, район Чертаново Центральное"
9789,169977,"город Москва, Варшавское шоссе, дом 143, корпус 5А",37.597989 55.581139,"Россия, Москва, Южный административный округ, район Чертаново Южное"
9805,170146,"город Москва, Профсоюзная улица, дом 152, корпус 2, строение 2",37.506253 55.622827,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
9819,170264,"город Москва, Ленинградский проспект, дом 5, строение 7",37.577921 55.77914,"Россия, Москва, Северный административный округ, район Беговой"
9842,170356,"город Москва, Ленинградский проспект, дом 78, корпус 1",37.513296 55.806059,"Россия, Москва, Северный административный округ, район Аэропорт"
9857,170512,"город Москва, Профсоюзная улица, дом 2/22",37.572378 55.687477,"Россия, Москва, Юго-Западный административный округ, Академический район"
9919,170815,"город Москва, проспект Мира, дом 169, корпус 1",37.657673 55.837191,"Россия, Москва, Северо-Восточный административный округ, район Ростокино"
9924,170904,"город Москва, Ленинский проспект, дом 88",37.526259 55.676149,"Россия, Москва, Юго-Западный административный округ, Ломоносовский район"
9949,171089,"город Москва, Кировоградская улица, дом 23А, корпус 1",37.600873 55.60012,"Россия, Москва, Южный административный округ, район Чертаново Южное"
9958,171142,"город Москва, Кутузовский проспект, дом 12, строение 2",37.557664 55.750631,"Россия, Москва, Западный административный округ, район Дорогомилово"
9990,171454,"город Москва, Кутузовский проспект, дом 12, строение 1",37.5592 55.750788,"Россия, Москва, Западный административный округ, район Дорогомилово"
9993,171472,"город Москва, проспект Мира, дом 79",37.634182 55.790975,"Россия, Москва, Центральный административный округ, Мещанский район"
10003,171630,"город Москва, Варшавское шоссе, дом 141, корпус 10",37.602714 55.589198,"Россия, Москва, Южный административный округ, район Чертаново Южное, жилой комплекс Варшавское шоссе 141"
10008,171642,"город Москва, проспект Мира, дом 61",37.634479 55.785964,"Россия, Москва, Центральный административный округ, Мещанский район"
10016,171810,"город Москва, проспект Мира, дом 62, строение 1",37.635646 55.785554,"Россия, Москва, Центральный административный округ, Мещанский район"
10045,172016,"город Москва, проспект Вернадского, дом 105",37.485601 55.662882,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
10059,172178,"город Москва, проспект Вернадского, дом 12Д",37.511472 55.686269,"Россия, Москва, Западный административный округ, район Раменки"
10073,171738,"город Москва, Каширское шоссе, дом 8, корпус 1",37.628586 55.666899,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
10076,171749,"город Москва, Варшавское шоссе, дом 132, строение 9",37.610449 55.620901,"Россия, Москва, Южный административный округ, район Чертаново Центральное"
10084,171435,"город Москва, проспект Мира, дом 102, корпус 2",37.636715 55.801536,"Россия, Москва, Северо-Восточный административный округ, Алексеевский район"
10090,172215,"город Москва, Кировоградская улица, дом 14",37.60593 55.622604,"Россия, Москва, Южный административный округ, район Чертаново Северное"
10096,172313,"город Москва, Ленинградский проспект, дом 58, строение 2",37.536553 55.799158,"Россия, Москва, Северный административный округ, район Аэропорт"
10113,172329,"город Москва, Профсоюзная улица, дом 13/12",37.566467 55.680554,"Россия, Москва, Юго-Западный административный округ, Академический район"
10117,172352,"город Москва, Профсоюзная улица, дом 128, корпус 2",37.515281 55.630441,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
10118,172354,"город Москва, Профсоюзная улица, дом 126, корпус 1",37.518587 55.632672,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
10136,172645,"город Москва, Каширское шоссе, дом 26",37.64613 55.653314,"Россия, Москва, Южный административный округ, район Москворечье-Сабурово"
10138,172651,"город Москва, Каширское шоссе, дом 44, корпус 1",37.663009 55.64824,"Россия, Москва, Южный административный округ, район Москворечье-Сабурово"
10146,172723,"город Москва, Каширское шоссе, дом 44, корпус 1",37.663009 55.64824,"Россия, Москва, Южный административный округ, район Москворечье-Сабурово"
10160,172802,"город Москва, Ленинградский проспект, дом 36, строение 33",37.566728 55.787371,"Россия, Москва, Северный административный округ, район Аэропорт, жилой комплекс ВТБ Арена Парк"
10163,136085,"город Москва, Профсоюзная улица, дом 15",37.565335 55.679509,"Россия, Москва, Юго-Западный административный округ, Академический район"
10173,170142,"город Москва, проспект Мира, дом 116",37.638 55.808948,"Россия, Москва, Северо-Восточный административный округ, Алексеевский район"
10181,172536,"город Москва, проспект Мира, дом 26, строение 1",37.633068 55.77796,"Россия, Москва, Центральный административный округ, Мещанский район"
10188,170093,"город Москва, Ленинградский проспект, дом 37Б",37.544629 55.790221,"Россия, Москва, Северный административный округ, Хорошёвский район"
10193,167972,"город Москва, Ленинский проспект, дом 67",37.552732 55.691516,"Россия, Москва, Юго-Западный административный округ, Гагаринский район"
10203,172360,"город Москва, Профсоюзная улица, дом 126, корпус 1",37.518587 55.632672,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
10242,181111,"город Москва, Варшавское шоссе, дом 7, корпус 1",37.622405 55.700877,"Россия, Москва, Южный административный округ, Донской район"
10243,181112,"город Москва, Варшавское шоссе, дом 7, корпус 1",37.622405 55.700877,"Россия, Москва, Южный административный округ, Донской район"
10244,181844,"город Москва, Варшавское шоссе, дом 7, корпус 1",37.622405 55.700877,"Россия, Москва, Южный административный округ, Донской район"
10247,182679,"город Москва, проспект Вернадского, дом 109",37.483714 55.661465,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
10307,184833,"город Москва, Каширское шоссе, дом 9, корпус 2",37.630643 55.668386,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
10308,182440,"город Москва, Каширское шоссе, дом 9, корпус 3",37.631514 55.668559,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
10309,172886,"город Москва, Каширское шоссе, дом 142, корпус 1",37.722343 55.597327,"Россия, Москва, Южный административный округ, район Орехово-Борисово Южное"
10310,175714,"город Москва, Каширское шоссе, дом 142, корпус 1",37.722343 55.597327,"Россия, Москва, Южный административный округ, район Орехово-Борисово Южное"
10313,183257,"город Москва, Кировоградская улица, дом 11",37.607915 55.615904,"Россия, Москва, Южный административный округ, район Чертаново Центральное"
10314,183265,"город Москва, Кировоградская улица, дом 11",37.607915 55.615904,"Россия, Москва, Южный административный округ, район Чертаново Центральное"
10324,179534,"город Москва, Каширское шоссе, дом 26, корпус 3",37.647307 55.652913,"Россия, Москва, Южный административный округ, район Москворечье-Сабурово"
10334,174550,"город Москва, Кутузовский проспект, дом 18",37.552184 55.746785,"Россия, Москва, Западный административный округ, район Дорогомилово"
10339,188107,"город Москва, Ленинградский проспект, дом 13, строение 1",37.5736 55.781038,"Россия, Москва, Северный административный округ, район Беговой"
10340,188811,"город Москва, Ленинградский проспект, дом 35",37.553271 55.790352,"Россия, Москва, Северный административный округ, район Беговой"
10341,187801,"город Москва, Ленинградский проспект, дом 71, корпус Г",37.516 55.803985,"Россия, Москва, Северный административный округ, район Сокол"
10359,186123,"город Москва, Ленинский проспект, дом 85",37.535862 55.680828,"Россия, Москва, Юго-Западный административный округ, Ломоносовский район"
10360,182712,"город Москва, Ленинский проспект, дом 150",37.491296 55.654523,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
10373,180676,"город Москва, Ленинский проспект, дом 69",37.550657 55.690369,"Россия, Москва, Юго-Западный административный округ, Гагаринский район"
10374,173904,"город Москва, проспект Мира, дом 3, корпус 1",37.631927 55.773317,"Россия, Москва, Центральный административный округ, Мещанский район"
10375,175475,"город Москва, проспект Мира, дом 99",37.63676 55.810688,"Россия, Москва, Северо-Восточный административный округ, Останкинский район"
10376,179024,"город Москва, проспект Мира, дом 99",37.63676 55.810688,"Россия, Москва, Северо-Восточный административный округ, Останкинский район"
10438,189499,"город Москва, Профсоюзная улица, дом 2/22",37.572378 55.687477,"Россия, Москва, Юго-Западный административный округ, Академический район"
10439,189451,"город Москва, Профсоюзная улица, дом 144",37.508292 55.624347,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
10440,182574,"город Москва, Профсоюзная улица, дом 15",37.565335 55.679509,"Россия, Москва, Юго-Западный административный округ, Академический район"
10565,174223,"город Москва, Ленинский проспект, дом 128, корпус 1",37.510511 55.666675,"Россия, Москва, Западный административный округ, район Проспект Вернадского"
10569,189642,"город Москва, Кутузовский проспект, дом 24",37.545267 55.744526,"Россия, Москва, Западный административный округ, район Дорогомилово"
10606,182682,"город Москва, проспект Вернадского, дом 105, корпус 4",37.486733 55.663674,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
10644,177613,"город Москва, Варшавское шоссе, дом 141, корпус 11",37.601798 55.588415,"Россия, Москва, Южный административный округ, район Чертаново Южное, жилой комплекс Варшавское шоссе 141"
10683,172943,"город Москва, Ленинский проспект, дом 29",37.590856 55.714171,"Россия, Москва, Южный административный округ, Донской район"
10720,189776,"город Москва, Варшавское шоссе, дом 27",37.622073 55.69351,"Россия, Москва, Южный административный округ, Донской район"
10721,181286,"город Москва, Варшавское шоссе, дом 82",37.618758 55.651775,"Россия, Москва, Южный административный округ, Нагорный район"
10722,178582,"город Москва, Варшавское шоссе, дом 143",37.600109 55.583561,"Россия, Москва, Южный административный округ, район Чертаново Южное"
10723,181029,"город Москва, Варшавское шоссе, дом 34",37.623483 55.680311,"Россия, Москва, Южный административный округ, Нагорный район"
10732,179820,"город Москва, Профсоюзная улица, дом 128, корпус 1",37.515632 55.630985,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
10733,183951,"город Москва, Профсоюзная улица, дом 128, корпус 1",37.515632 55.630985,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
10734,179818,"город Москва, Профсоюзная улица, дом 128, корпус 2",37.515281 55.630441,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
10738,175145,"город Москва, Профсоюзная улица, дом 61",37.5425 55.656697,"Россия, Москва, Юго-Западный административный округ, район Черёмушки"
10797,180789,"город Москва, Ленинский проспект, дом 15",37.599956 55.720129,"Россия, Москва, Южный административный округ, Донской район"
10798,180779,"город Москва, Ленинский проспект, дом 15",37.599956 55.720129,"Россия, Москва, Южный административный округ, Донской район"
10834,186630,"город Москва, Ленинский проспект, дом 158",37.483095 55.651186,"Россия, Москва, Западный административный округ, район Тропарёво-Никулино"
10845,187675,"город Москва, Ленинградский проспект, дом 37, корпус 5",37.542833 55.794629,"Россия, Москва, Северный административный округ, Хорошёвский район"
10847,187665,"город Москва, Ленинградский проспект, дом 39, строение 1",37.539868 55.790555,"Россия, Москва, Северный административный округ, Хорошёвский район"
10937,185188,"город Москва, Варшавское шоссе, дом 45",37.625289 55.679945,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
10938,180608,"город Москва, Каширское шоссе, дом 51, корпус 3",37.690713 55.640462,"Россия, Москва, Южный административный округ, район Москворечье-Сабурово, молодёжный жилой комплекс Сабурово"
10939,190744,"город Москва, Каширское шоссе, дом 10, корпус 1, строение 1",37.628289 55.666335,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
10941,175155,"город Москва, Варшавское шоссе, дом 59А",37.626951 55.675641,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
11025,180129,"город Москва, Каширское шоссе, дом 45",37.677203 55.644516,"Россия, Москва, Южный административный округ, район Москворечье-Сабурово"
11074,190306,"город Москва, проспект Мира, дом 102, корпус 1",37.636671 55.800595,"Россия, Москва, Северо-Восточный административный округ, Алексеевский район"
11075,186559,"город Москва, проспект Мира, дом 102, корпус 1",37.636671 55.800595,"Россия, Москва, Северо-Восточный административный округ, Алексеевский район"
11104,190307,"город Москва, проспект Мира, дом 102, строение 4",37.638611 55.802163,"Россия, Москва, Северо-Восточный административный округ, Алексеевский район"
11290,188494,"город Москва, Профсоюзная улица, дом 126, корпус 1",37.518587 55.632672,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
11291,188498,"город Москва, Профсоюзная улица, дом 126, корпус 1",37.518587 55.632672,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
11292,188528,"город Москва, Профсоюзная улица, дом 126, корпус 1",37.518587 55.632672,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
11293,188387,"город Москва, Профсоюзная улица, дом 126, корпус 1",37.518587 55.632672,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
11294,188530,"город Москва, Профсоюзная улица, дом 126, корпус 2",37.517374 55.631168,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
11295,188551,"город Москва, Профсоюзная улица, дом 126, корпус 3",37.516844 55.63037,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
11296,188560,"город Москва, Профсоюзная улица, дом 126, корпус 3",37.516844 55.63037,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
11297,188565,"город Москва, Профсоюзная улица, дом 126, корпус 3",37.516844 55.63037,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
11298,188573,"город Москва, Профсоюзная улица, дом 126, корпус 3",37.516844 55.63037,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
11299,188527,"город Москва, Профсоюзная улица, дом 126, корпус 3",37.516844 55.63037,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
11302,178902,"город Москва, Профсоюзная улица, дом 140",37.511014 55.626904,"Россия, Москва, Юго-Западный административный округ, район Тёплый Стан, 1-4-й микрорайон"
11303,188440,"город Москва, Профсоюзная улица, дом 56",37.55248 55.670021,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
11306,28172,"город Москва, Ленинский проспект, дом 117, сооружение 1",37.490542 55.651669,"Россия, Москва, Юго-Западный административный округ, Обручевский район"
11312,181954,"город Москва, Профсоюзная улица, дом 102, строение 1",37.526232 55.643658,"Россия, Москва, Юго-Западный административный округ, район Коньково, 44-47-й квартал района Коньково"
11313,181955,"город Москва, Профсоюзная улица, дом 102, строение 1",37.526232 55.643658,"Россия, Москва, Юго-Западный административный округ, район Коньково, 44-47-й квартал района Коньково"
11351,181516,"город Москва, проспект Вернадского, дом 37, корпус 1",37.511131 55.678747,"Россия, Москва, Западный административный округ, район Проспект Вернадского"
11355,174453,"город Москва, Кутузовский проспект, дом 12, строение 1",37.5592 55.750788,"Россия, Москва, Западный административный округ, район Дорогомилово"
11389,178359,"город Москва, Ленинградский проспект, дом 15, строение 1",37.572082 55.781539,"Россия, Москва, Северный административный округ, район Беговой"
11408,187644,"город Москва, Ленинградский проспект, дом 37, строение 12",37.543533 55.79428,"Россия, Москва, Северный административный округ, Хорошёвский район"
11409,187683,"город Москва, Ленинградский проспект, дом 39, строение 57",37.54215 55.790712,"Россия, Москва, Северный административный округ, Хорошёвский район"
11420,187725,"город Москва, Ленинградский проспект, дом 37А, корпус 14",37.541243 55.791602,"Россия, Москва, Северный административный округ, Хорошёвский район"
11421,187632,"город Москва, Ленинградский проспект, дом 75Г, строение 1",37.512766 55.803282,"Россия, Москва, Северный административный округ, район Сокол"
11422,187672,"город Москва, Ленинградский проспект, дом 39, строение 80",37.536922 55.796562,"Россия, Москва, Северный административный округ, Хорошёвский район"
11444,188556,"город Москва, Каширское шоссе, дом 78, корпус 6",37.683616 55.639964,"Россия, Москва, Южный административный округ, район Москворечье-Сабурово"
11462,184562,"город Москва, Кировоградская улица, дом 15",37.605113 55.609558,"Россия, Москва, Южный административный округ, район Чертаново Центральное"
11463,184564,"город Москва, Кировоградская улица, дом 15",37.605113 55.609558,"Россия, Москва, Южный административный округ, район Чертаново Центральное"
11473,184414,"город Москва, Каширское шоссе, дом 41",37.673124 55.645944,"Россия, Москва, Южный административный округ, район Москворечье-Сабурово"
11474,183295,"город Москва, Варшавское шоссе, дом 138",37.60779 55.613265,"Россия, Москва, Южный административный округ, район Чертаново Центральное"
11475,188532,"город Москва, Варшавское шоссе, дом 125, строение 15",37.618543 55.625526,"Россия, Москва, Южный административный округ, район Чертаново Северное"
11478,181008,"город Москва, Варшавское шоссе, дом 91",37.620447 55.651283,"Россия, Москва, Южный административный округ, Нагорный район"
11479,180999,"город Москва, Варшавское шоссе, дом 91, строение 17",37.62033 55.651039,"Россия, Москва, Южный административный округ, Нагорный район"
11496,180143,"город Москва, Каширское шоссе, владение 25Б",37.647998 55.656265,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
11497,180153,"город Москва, Каширское шоссе, владение 25Б",37.647998 55.656265,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
11498,180077,"город Москва, Каширское шоссе, владение 25Б",37.647998 55.656265,"Россия, Москва, Южный административный округ, район Нагатино-Садовники"
11500,180357,"город Москва, Каширское шоссе, дом 39, корпус 1",37.672513 55.646116,"Россия, Москва, Южный административный округ, район Москворечье-Сабурово"
11501,188562,"город Москва, Каширское шоссе, дом 76, корпус 7",37.678595 55.640223,"Россия, Москва, Южный административный округ, район Москворечье-Сабурово"
11502,182233,"город Москва, Кировоградская улица, дом 13",37.60637 55.613468,"Россия, Москва, Южный административный округ, район Чертаново Центральное"
11508,175458,"город Москва, Кировоградская улица, владение 15А",37.603415 55.609924,"Россия, Москва, Южный административный округ, район Чертаново Центральное"
11515,181107,"город Москва, Ленинский проспект, дом 15А",37.60072 55.720905,"Россия, Москва, Южный административный округ, Донской район"
11527,186272,"город Москва, Варшавское шоссе, дом 132, строение 10",37.609128 55.61934,"Россия, Москва, Южный административный округ, район Чертаново Центральное"
11534,175255,"город Москва, Варшавское шоссе, дом 133",37.607862 55.604097,"Россия, Москва, Южный административный округ, район Чертаново Южное"
11535,175242,"город Москва, Варшавское шоссе, дом 133",37.607862 55.604097,"Россия, Москва, Южный административный округ, район Чертаново Южное"
11539,181622,"город Москва, Варшавское шоссе, дом 143, корпус 5А",37.597989 55.581139,"Россия, Москва, Южный административный округ, район Чертаново Южное"
11540,189576,"город Москва, Варшавское шоссе, дом 143, корпус 5А",37.597989 55.581139,"Россия, Москва, Южный административный округ, район Чертаново Южное"
11575,173455,"город Москва, Каширское шоссе, дом 26",37.64613 55.653314,"Россия, Москва, Южный административный округ, район Москворечье-Сабурово"
11576,177270,"город Москва, Кировоградская улица, дом 13А",37.607026 55.612182,"Россия, Москва, Южный административный округ, район Чертаново Центральное"
11577,174683,"город Москва, Кировоградская улица, дом 13А",37.607026 55.612182,"Россия, Москва, Южный административный округ, район Чертаново Центральное"
11578,174684,"город Москва, Кировоградская улица, дом 13А",37.607026 55.612182,"Россия, Москва, Южный административный округ, район Чертаново Центральное"
